t,r,y,u
3.00000000,270.00000000,179.22857666,-0.27339688
3.02000000,270.00000000,180.64286804,5.00000000
3.04000000,270.00000000,187.84286499,5.00000000
3.06000000,270.00000000,198.38572693,1.36859512
3.08000000,270.00000000,207.90000916,-1.43697834
3.10000000,270.00000000,213.30001831,-1.26465845
3.12000000,270.00000000,216.90000916,1.60603809
3.14000000,270.00000000,222.55715942,3.27995515
3.16000000,270.00000000,230.78572083,1.96069431
3.18000000,270.00000000,239.40000916,-0.33179426
3.20000000,270.00000000,246.08572388,-1.39119196
3.22000000,270.00000000,249.42858887,-0.67236328
3.24000000,270.00000000,252.00001526,1.47932768
3.26000000,270.00000000,256.37142944,2.06504345
3.28000000,270.00000000,262.28573608,0.54324794
3.30000000,270.00000000,267.17144775,-1.21782637
3.32000000,270.00000000,268.97143555,-1.21277761
3.34000000,270.00000000,269.35714722,0.64382565
3.36000000,270.00000000,270.90002441,1.67406666
3.38000000,270.00000000,273.98571777,0.76400554
3.40000000,270.00000000,276.94287109,-0.76582563
3.42000000,270.00000000,277.84286499,-1.24238968
3.44000000,270.00000000,277.58572388,-0.11573112
3.46000000,270.00000000,277.97143555,0.66140497
3.48000000,270.00000000,278.61428833,0.12568367
3.50000000,270.00000000,279.00003052,-0.27926713
3.52000000,270.00000000,279.00003052,-0.30476877
3.54000000,270.00000000,279.00003052,-0.17127931
3.56000000,270.00000000,279.00003052,-0.28547657
3.58000000,270.00000000,278.87142944,-0.41603678
3.60000000,270.00000000,278.87142944,-0.44389892
3.62000000,270.00000000,278.74285889,-0.65307528
3.64000000,270.00000000,278.61428833,-0.68439841
3.66000000,270.00000000,277.71429443,-0.78827119
3.68000000,270.00000000,276.30001831,-0.27265280
3.70000000,270.00000000,275.14288330,0.19487154
3.72000000,270.00000000,275.01431274,0.12681460
3.74000000,270.00000000,274.62860107,-0.61873150
3.76000000,270.00000000,273.60000610,-0.51131594
3.78000000,270.00000000,272.57144165,0.00440466
3.80000000,270.00000000,272.31430054,0.13083160
3.82000000,270.00000000,272.18572998,-0.37690753
3.84000000,270.00000000,271.41430664,-0.51044220
3.86000000,270.00000000,270.77145386,-0.01266956
3.88000000,270.00000000,270.51431274,0.00331673
3.90000000,270.00000000,270.64288330,-0.22894579
3.92000000,270.00000000,270.51431274,-0.52718747
3.94000000,270.00000000,270.38574219,-0.36586660
3.96000000,270.00000000,270.38574219,-0.34454140
3.98000000,270.00000000,270.38574219,-0.43446195
4.00000000,270.00000000,270.38574219,-0.44567516
4.02000000,270.00000000,270.38574219,-0.45168871
4.04000000,270.00000000,270.38574219,-0.45735875
4.06000000,270.00000000,270.38574219,-0.46300611
4.08000000,270.00000000,270.38574219,-0.46865198
4.10000000,270.00000000,270.38574219,-0.47429773
4.12000000,270.00000000,270.38574219,-0.47994348
4.14000000,270.00000000,270.38574219,-0.48558924
4.16000000,270.00000000,270.38574219,-0.49123499
4.18000000,270.00000000,270.38574219,-0.49688074
4.20000000,270.00000000,270.38574219,-0.50252646
4.22000000,270.00000000,270.38574219,-0.50817221
4.24000000,270.00000000,270.38574219,-0.51381797
4.26000000,270.00000000,270.38574219,-0.51946372
4.28000000,270.00000000,270.38574219,-0.52510947
4.30000000,270.00000000,270.38574219,-0.53075522
4.32000000,270.00000000,270.38574219,-0.53640097
4.34000000,270.00000000,270.38574219,-0.54204673
4.36000000,270.00000000,270.38574219,-0.54769248
4.38000000,270.00000000,270.38574219,-0.55333823
4.40000000,270.00000000,270.38574219,-0.55898398
4.42000000,270.00000000,270.38574219,-0.56462973
4.44000000,270.00000000,270.38574219,-0.57027549
4.46000000,270.00000000,270.38574219,-0.57592124
4.48000000,270.00000000,270.38574219,-0.58156699
